order_item_key,order_key,product_key,quantity,unit_price
9676,7202,2,1,15000.0
9677,7203,2,2,16500.0
9678,7204,1,3,10800.0
9679,7205,1,2,12000.0
9680,7205,2,1,15000.0
9681,7205,2,1,15000.0
9682,7206,1,1,10800.0
9683,7207,1,1,12600.0
9684,7208,1,1,12000.0
9685,7209,1,2,10800.0
9686,7210,2,1,15000.0
9687,7210,1,1,12000.0
9688,7211,1,2,10800.0
9689,7212,1,3,12000.0
9690,7213,2,3,15750.0
9691,7213,2,1,15750.0
9692,7214,1,1,12000.0
9693,7215,1,2,10800.0
9694,7216,2,1,15000.0
9695,7217,1,2,12000.0
9696,7218,2,1,16500.0
9697,7218,1,3,12600.0
9698,7218,1,2,12000.0
9699,7219,2,2,16500.0
9700,7220,1,3,12000.0
9701,7221,1,3,12000.0
9702,7222,1,1,12000.0
9703,7222,2,3,15000.0
9704,7223,2,1,15000.0
9705,7223,2,2,15000.0
9706,7224,1,3,12000.0
9707,7225,2,1,15750.0
9708,7226,1,1,12000.0
9709,7227,2,2,16500.0
9710,7228,1,3,12000.0
9711,7229,1,3,12000.0
9712,7230,2,1,15750.0
9713,7231,2,2,13500.0
9714,7231,1,3,10800.0
9715,7232,2,1,15000.0
9716,7232,1,3,12000.0
9717,7233,1,1,12000.0
9718,7233,1,2,12600.0
9719,7234,1,2,10800.0
9720,7234,1,3,12000.0
9721,7235,2,1,15750.0
9722,7235,2,1,13500.0
9723,7236,2,2,15000.0
9724,7237,2,1,15000.0
9725,7237,2,1,15000.0
9726,7237,2,3,13500.0
9727,7238,1,2,13200.0
9728,7238,1,2,12000.0
9729,7239,2,1,15750.0
9730,7239,1,1,12000.0
9731,7240,1,3,10800.0
9732,7240,1,1,12600.0
9733,7241,2,1,15000.0
9734,7241,1,1,12600.0
9735,7242,1,3,12000.0
9736,7243,1,1,12000.0
9737,7243,1,2,12000.0
9738,7244,2,1,15000.0
9739,7245,1,3,10800.0
9740,7245,2,3,15000.0
9741,7245,1,3,12600.0
9742,7246,1,1,12000.0
9743,7246,1,3,10800.0
9744,7247,1,3,12000.0
9745,7248,1,2,10800.0
9746,7249,2,1,13500.0
9747,7250,2,3,15000.0
9748,7251,1,2,13200.0
9749,7252,1,3,12600.0
9750,7253,2,2,16500.0
9751,7254,2,3,13500.0
9752,7255,2,2,15000.0
9753,7256,1,1,12600.0
9754,7257,2,3,15000.0
9755,7258,2,3,15000.0
9756,7259,1,3,10800.0
9757,7260,1,3,12000.0
9758,7260,2,2,16500.0
9759,7261,1,3,12600.0
9760,7262,1,2,12600.0
9761,7263,1,1,12000.0
9762,7264,1,3,12000.0
9763,7265,2,1,15750.0
9764,7265,1,1,12600.0
9765,7266,1,2,10800.0
9766,7266,2,2,15000.0
9767,7267,1,3,12000.0
9768,7268,2,1,15750.0
9769,7269,1,3,10800.0
9770,7269,2,1,15000.0
9771,7270,1,3,12000.0
9772,7270,2,2,15000.0
9773,7271,2,2,16500.0
9774,7272,1,2,12000.0
9775,7272,1,3,12000.0
9776,7273,2,1,15000.0
9777,7273,2,3,15000.0
9778,7273,1,1,12600.0
9779,7274,2,2,16500.0
9780,7275,1,1,12000.0
9781,7276,1,2,12600.0
9782,7277,2,3,15000.0
9783,7278,2,3,15000.0
9784,7279,1,2,12600.0
9785,7280,2,2,15750.0
9786,7281,2,3,15000.0
9787,7282,1,2,12000.0
9788,7283,2,2,15750.0
9789,7284,2,2,13500.0
9790,7285,2,3,13500.0
9791,7286,1,2,12000.0
9792,7286,2,3,15000.0
9793,7287,1,2,12600.0
9794,7288,2,1,15000.0
9795,7289,2,2,13500.0
9796,7290,2,1,15000.0
9797,7291,2,3,15000.0
9798,7292,1,2,12000.0
9799,7293,2,2,15750.0
9800,7294,1,3,12000.0
9801,7294,1,1,12000.0
9802,7294,2,1,13500.0
9803,7295,1,2,12000.0
9804,7296,2,1,15000.0
9805,7297,2,3,15000.0
9806,7297,1,3,13200.0
9807,7298,1,1,12000.0
9808,7299,1,1,12600.0
9809,7299,2,1,15000.0
9810,7299,1,1,12000.0
9811,7300,1,1,12000.0
9812,7301,1,1,10800.0
9813,7301,2,2,15000.0
9814,7302,1,3,12600.0
9815,7302,1,2,12000.0
9816,7303,2,3,15000.0
9817,7304,2,1,15000.0
9818,7305,2,3,15000.0
9819,7305,1,1,12000.0
9820,7306,1,3,10800.0
9821,7307,2,3,15000.0
9822,7308,2,3,15000.0
9823,7308,1,3,10800.0
9824,7308,1,3,12000.0
9825,7309,1,3,10800.0
9826,7310,2,1,15000.0
9827,7311,2,2,15750.0
9828,7312,1,2,12000.0
9829,7313,1,3,12000.0
9830,7314,1,3,12600.0
9831,7315,2,2,15750.0
9832,7316,2,1,16500.0
9833,7317,1,3,12000.0
9834,7318,1,2,12000.0
9835,7319,1,2,12600.0
9836,7320,1,1,12000.0
9837,7320,2,1,15000.0
9838,7320,2,2,15000.0
9839,7321,2,1,15000.0
9840,7322,1,3,12000.0
9841,7322,1,2,12000.0
9842,7323,2,1,16500.0
9843,7324,1,3,12000.0
9844,7325,1,3,12000.0
9845,7326,1,3,12000.0
9846,7327,2,3,15000.0
9847,7328,1,1,12000.0
9848,7329,1,3,10800.0
9849,7329,1,3,12000.0
9850,7330,2,3,15000.0
9851,7331,2,3,15000.0
9852,7332,2,2,16500.0
9853,7333,1,3,12000.0
9854,7334,1,2,12000.0
9855,7334,2,3,15000.0
9856,7335,1,3,12000.0
9857,7336,1,2,12600.0
9858,7336,2,3,15000.0
9859,7336,1,2,12000.0
9860,7337,1,1,12000.0
9861,7337,1,3,12000.0
9862,7338,1,2,12000.0
9863,7338,1,2,10800.0
9864,7339,1,3,12000.0
9865,7340,1,2,12000.0
9866,7341,2,1,16500.0
9867,7342,2,1,15000.0
9868,7343,1,1,10800.0
9869,7344,2,3,15000.0
9870,7344,2,3,16500.0
9871,7344,1,2,13200.0
9872,7345,2,2,15000.0
9873,7346,2,2,13500.0
9874,7347,1,3,13200.0
9875,7348,2,3,13500.0
9876,7349,1,3,10800.0
9877,7350,1,2,13200.0
9878,7351,1,1,12000.0
9879,7352,2,2,15000.0
9880,7352,2,3,15000.0
9881,7353,1,3,10800.0
9882,7353,1,2,12000.0
9883,7353,2,2,15750.0
9884,7354,1,2,12000.0
9885,7355,1,2,12600.0
9886,7355,1,1,12000.0
9887,7356,2,2,15000.0
9888,7356,2,2,15750.0
9889,7357,2,1,15000.0
9890,7358,2,1,15000.0
9891,7359,1,2,12000.0
9892,7360,1,2,13200.0
9893,7361,2,2,15000.0
9894,7362,2,3,15000.0
9895,7363,2,1,15000.0
9896,7364,1,3,12000.0
9897,7364,1,1,12000.0
9898,7365,2,2,15000.0
9899,7366,2,1,16500.0
9900,7366,2,3,16500.0
9901,7367,1,1,12000.0
9902,7368,1,3,12000.0
9903,7369,2,2,15750.0
9904,7370,1,3,12000.0
9905,7370,2,2,15000.0
9906,7370,2,1,15000.0
9907,7371,2,1,15000.0
9908,7371,1,3,12000.0
9909,7372,1,1,12000.0
9910,7373,2,3,15000.0
9911,7374,1,3,10800.0
9912,7374,2,2,15000.0
9913,7375,2,2,15000.0
9914,7376,1,2,12000.0
9915,7376,2,2,13500.0
9916,7377,2,3,15000.0
9917,7377,2,3,15000.0
9918,7377,2,1,15000.0
9919,7378,1,3,12000.0
9920,7378,2,2,15000.0
9921,7379,1,3,10800.0
9922,7380,2,3,16500.0
9923,7380,2,2,15750.0
9924,7381,2,1,13500.0
9925,7381,2,3,15000.0
9926,7382,1,3,12000.0
9927,7382,2,3,16500.0
9928,7383,1,3,13200.0
9929,7384,1,2,12000.0
9930,7384,1,3,12600.0
9931,7385,1,1,12600.0
9932,7386,2,1,15000.0
9933,7387,2,3,13500.0
9934,7388,1,2,12000.0
9935,7389,2,1,16500.0
9936,7389,1,1,12000.0
9937,7390,1,1,12000.0
9938,7391,2,3,16500.0
9939,7391,2,2,15000.0
9940,7392,1,3,12000.0
9941,7393,2,1,15750.0
9942,7394,2,3,15000.0
9943,7395,1,1,12600.0
9944,7396,1,3,12000.0
9945,7397,1,2,12000.0
9946,7398,1,2,12000.0
9947,7399,1,2,12000.0
9948,7400,2,2,13500.0
9949,7400,2,1,15000.0
9950,7400,2,1,15750.0
9951,7401,2,1,15000.0
9952,7401,1,3,13200.0
9953,7402,1,3,12000.0
9954,7403,2,2,16500.0
9955,7404,1,3,12000.0
9956,7405,1,3,12600.0
9957,7406,2,2,15000.0
9958,7406,2,3,15750.0
9959,7407,2,2,16500.0
9960,7408,2,2,16500.0
9961,7408,2,2,15000.0
9962,7409,1,2,12000.0
9963,7410,2,2,15000.0
9964,7411,1,3,12000.0
9965,7412,1,1,10800.0
9966,7413,2,2,15000.0
9967,7414,1,1,13200.0
9968,7415,1,3,12600.0
9969,7416,2,3,16500.0
9970,7416,2,3,16500.0
9971,7417,1,3,12000.0
9972,7418,1,1,10800.0
9973,7419,2,3,16500.0
9974,7419,1,2,12000.0
9975,7420,1,2,12000.0
9976,7421,2,3,15000.0
9977,7422,1,3,12000.0
9978,7423,1,2,12000.0
9979,7424,1,2,13200.0
9980,7425,2,2,15000.0
9981,7425,1,3,13200.0
9982,7425,2,1,15000.0
9983,7426,2,3,15000.0
9984,7427,1,1,10800.0
9985,7428,1,1,12000.0
9986,7429,1,3,12600.0
9987,7430,1,2,12000.0
9988,7431,2,1,16500.0
9989,7432,2,2,15000.0
9990,7433,1,1,10800.0
9991,7434,1,1,12600.0
9992,7435,1,1,12000.0
9993,7436,1,1,12000.0
9994,7437,2,3,15000.0
9995,7438,1,2,12000.0
9996,7439,1,2,10800.0
9997,7440,1,1,12000.0
9998,7441,1,3,10800.0
9999,7442,1,2,12600.0
10000,7443,2,1,16500.0
10001,7444,1,3,12600.0
10002,7444,2,1,16500.0
10003,7445,2,2,15000.0
10004,7445,1,3,12600.0
10005,7445,2,2,15000.0
10006,7446,2,2,15000.0
10007,7447,2,1,15750.0
10008,7448,1,2,12000.0
10009,7448,2,3,15000.0
10010,7449,2,2,15000.0
10011,7450,2,2,15750.0
10012,7451,1,2,12000.0
10013,7451,1,2,10800.0
10014,7452,2,2,13500.0
10015,7453,2,2,15000.0
10016,7454,1,2,12000.0
10017,7455,2,2,15000.0
10018,7455,2,1,15000.0
10019,7456,1,3,12000.0
10020,7456,2,1,15000.0
10021,7457,1,3,12000.0
10022,7458,2,1,15000.0
10023,7459,1,1,12000.0
10024,7460,2,1,15000.0
10025,7461,2,1,15000.0
10026,7462,2,1,13500.0
10027,7463,2,1,13500.0
10028,7464,1,3,12600.0
10029,7465,1,2,12000.0
10030,7466,1,3,12000.0
10031,7467,2,1,15000.0
10032,7468,1,2,12000.0
10033,7469,2,2,13500.0
10034,7470,2,3,16500.0
10035,7470,2,2,15750.0
10036,7471,1,1,13200.0
10037,7472,1,1,12600.0
10038,7472,2,3,15750.0
10039,7473,2,3,16500.0
10040,7474,1,3,12000.0
10041,7475,2,3,15000.0
10042,7475,2,2,13500.0
10043,7476,1,3,12000.0
10044,7477,1,2,12000.0
10045,7477,1,2,12000.0
10046,7478,2,3,13500.0
10047,7479,1,1,12600.0
10048,7480,1,3,12000.0
10049,7481,1,1,12000.0
10050,7482,2,2,15000.0
10051,7483,2,2,15000.0
10052,7484,1,2,12000.0
10053,7485,2,2,13500.0
10054,7486,2,2,16500.0
10055,7486,1,3,12000.0
10056,7486,1,2,10800.0
10057,7487,1,3,12000.0
10058,7488,1,1,13200.0
10059,7488,1,3,12000.0
10060,7489,1,2,13200.0
10061,7490,2,3,15750.0
10062,7491,1,2,12600.0
10063,7492,2,1,15000.0
10064,7493,1,2,12000.0
10065,7494,2,2,15000.0
10066,7495,1,2,12600.0
10067,7496,1,1,13200.0
10068,7497,2,1,15000.0
10069,7498,2,2,15000.0
10070,7499,1,1,12600.0
10071,7500,2,3,15000.0
10072,7500,1,2,12600.0
10073,7501,1,1,12600.0
10074,7502,2,3,15000.0
10075,7503,1,1,12000.0
10076,7504,2,1,15000.0
10077,7505,1,1,12000.0
10078,7505,1,3,12000.0
10079,7505,1,1,10800.0
10080,7506,2,3,13500.0
10081,7507,1,3,13200.0
10082,7508,2,1,15750.0
10083,7508,1,1,12000.0
10084,7508,1,2,12000.0
10085,7509,2,1,15000.0
10086,7510,1,1,10800.0
10087,7511,1,3,12600.0
10088,7512,1,1,12000.0
10089,7513,2,3,15000.0
10090,7513,2,2,15000.0
10091,7514,1,3,12000.0
10092,7514,2,1,15000.0
10093,7515,1,3,12000.0
10094,7516,2,2,15000.0
10095,7517,2,1,15000.0
10096,7518,1,2,12000.0
10097,7519,2,3,15000.0
10098,7520,1,3,12000.0
10099,7521,2,3,15000.0
10100,7522,1,3,10800.0
10101,7523,1,3,12000.0
10102,7524,2,1,13500.0
10103,7524,1,2,10800.0
10104,7525,2,3,15750.0
10105,7525,2,3,15000.0
10106,7525,2,2,13500.0
10107,7526,1,3,12000.0
10108,7527,2,1,15750.0
10109,7527,1,2,12000.0
10110,7528,2,3,15000.0
10111,7529,1,1,12000.0
10112,7530,1,3,12600.0
10113,7531,2,3,15000.0
10114,7531,2,3,15000.0
10115,7532,1,2,12000.0
10116,7533,2,1,15000.0
10117,7533,1,2,12000.0
10118,7534,2,3,16500.0
10119,7535,2,3,15000.0
10120,7536,1,2,12000.0
10121,7537,2,2,13500.0
10122,7538,1,3,12000.0
10123,7538,1,2,10800.0
10124,7539,2,2,13500.0
10125,7540,1,1,12000.0
10126,7540,1,2,12000.0
10127,7541,2,1,15000.0
10128,7542,2,2,15000.0
10129,7542,2,2,15750.0
10130,7543,2,1,15000.0
10131,7544,1,1,12000.0
10132,7545,1,1,10800.0
10133,7546,2,3,16500.0
10134,7547,1,2,10800.0
10135,7548,1,2,12000.0
10136,7549,1,2,12000.0
10137,7550,1,2,12000.0
10138,7551,1,1,13200.0
10139,7552,1,1,12600.0
10140,7553,1,3,12600.0
10141,7554,1,2,10800.0
10142,7555,1,2,10800.0
10143,7556,2,1,15000.0
10144,7557,1,3,12000.0
10145,7558,1,3,12000.0
10146,7559,1,1,13200.0
10147,7560,2,2,15000.0
10148,7560,1,2,12000.0
10149,7561,1,3,12000.0
10150,7562,2,2,15000.0
10151,7563,1,3,12000.0
10152,7563,2,3,15000.0
10153,7564,2,2,15000.0
10154,7565,1,2,13200.0
10155,7566,2,2,16500.0
10156,7567,2,1,15000.0
10157,7567,2,3,13500.0
10158,7567,1,1,12600.0
10159,7568,2,3,16500.0
10160,7569,2,1,16500.0
10161,7569,2,3,15000.0
10162,7570,2,3,15750.0
10163,7571,1,3,10800.0
10164,7571,1,2,12000.0
10165,7572,1,3,13200.0
10166,7573,1,3,12000.0
10167,7574,1,1,12000.0
10168,7574,1,3,12000.0
10169,7575,2,2,15000.0
10170,7576,2,3,15000.0
10171,7576,2,2,15000.0
10172,7577,2,2,13500.0
10173,7578,1,1,10800.0
10174,7578,2,2,16500.0
10175,7579,1,3,13200.0
10176,7580,2,3,15000.0
10177,7581,2,3,15000.0
10178,7582,1,3,12000.0
10179,7583,1,3,13200.0
10180,7583,2,1,16500.0
10181,7584,1,1,12000.0
10182,7584,1,3,12000.0
10183,7585,1,2,10800.0
10184,7586,2,3,15000.0
10185,7587,1,1,12600.0
10186,7588,1,2,12000.0
10187,7589,1,3,12000.0
10188,7589,1,1,13200.0
10189,7590,1,1,12600.0
10190,7591,1,2,12600.0
10191,7592,1,1,12000.0
10192,7592,1,2,10800.0
10193,7592,2,3,15750.0
10194,7593,2,2,15000.0
10195,7594,1,1,12000.0
10196,7594,1,2,12000.0
10197,7595,1,1,12600.0
10198,7596,1,3,12000.0
10199,7597,2,3,15000.0
10200,7598,2,3,15000.0
10201,7599,2,3,15000.0
10202,7599,1,1,12600.0
10203,7600,1,3,12000.0
10204,7600,1,2,12000.0
10205,7601,2,3,15000.0
10206,7601,2,2,15000.0
10207,7602,1,3,12000.0
10208,7603,1,1,13200.0
10209,7603,2,1,15750.0
10210,7604,1,1,13200.0
10211,7605,2,1,15000.0
10212,7606,2,2,15000.0
10213,7606,1,3,10800.0
10214,7607,2,3,15000.0
10215,7608,1,2,12000.0
10216,7609,2,2,15750.0
10217,7610,1,2,12000.0
10218,7611,2,2,16500.0
10219,7612,2,3,13500.0
10220,7613,1,1,12600.0
10221,7614,1,2,12000.0
10222,7614,2,3,15000.0
10223,7614,2,3,15000.0
10224,7615,1,3,12000.0
10225,7615,2,1,15000.0
10226,7615,1,3,12000.0
10227,7616,1,2,12000.0
10228,7617,2,3,13500.0
10229,7617,2,2,13500.0
10230,7618,1,2,10800.0
10231,7619,2,3,15000.0
10232,7620,1,3,13200.0
10233,7621,2,2,13500.0
10234,7621,1,2,12600.0
10235,7621,2,3,15750.0
10236,7622,2,3,15000.0
10237,7623,1,1,12000.0
10238,7623,2,1,16500.0
10239,7624,2,1,15000.0
10240,7625,2,1,15750.0
10241,7626,1,1,12000.0
10242,7627,1,3,12600.0
10243,7627,1,2,13200.0
10244,7628,1,3,13200.0
10245,7629,2,1,15000.0
10246,7629,1,1,12600.0
10247,7630,2,1,15000.0
10248,7630,2,3,13500.0
10249,7631,2,3,15000.0
10250,7632,2,3,15000.0
10251,7632,1,3,13200.0
10252,7633,1,3,13200.0
10253,7633,1,3,12000.0
10254,7634,1,3,12000.0
10255,7634,1,2,12000.0
10256,7635,1,1,12000.0
10257,7636,2,1,13500.0
10258,7636,1,2,13200.0
10259,7637,1,1,12000.0
10260,7638,1,2,12000.0
10261,7638,1,3,12600.0
10262,7639,2,3,13500.0
10263,7640,2,1,15750.0
10264,7640,1,1,12600.0
10265,7641,1,1,12000.0
10266,7641,1,2,12000.0
10267,7642,2,1,15000.0
10268,7643,1,2,12000.0
10269,7644,1,1,13200.0
10270,7645,1,1,12000.0
10271,7645,1,1,10800.0
10272,7646,1,2,13200.0
10273,7647,2,2,15000.0
10274,7648,1,3,12000.0
10275,7649,1,2,12600.0
10276,7650,2,3,13500.0
10277,7650,1,3,12000.0
10278,7651,2,3,15000.0
10279,7652,1,2,12000.0
10280,7653,2,3,13500.0
10281,7654,1,2,12000.0
10282,7655,2,1,16500.0
10283,7655,1,3,12000.0
10284,7656,1,2,12000.0
10285,7657,1,3,12000.0
10286,7658,2,1,15000.0
10287,7659,2,1,15000.0
10288,7659,2,3,15000.0
10289,7660,1,3,12000.0
10290,7661,1,2,12000.0
10291,7661,2,2,15750.0
10292,7662,1,1,10800.0
10293,7663,2,2,13500.0
10294,7664,1,2,10800.0
10295,7664,1,1,12600.0
10296,7665,1,1,12000.0
10297,7665,2,1,13500.0
10298,7665,2,2,15000.0
10299,7666,1,1,12000.0
10300,7667,2,1,13500.0
10301,7668,1,3,12000.0
10302,7668,2,3,15000.0
10303,7669,1,2,12000.0
10304,7670,1,3,12600.0
10305,7670,1,3,12000.0
10306,7670,1,1,12000.0
10307,7671,1,3,12000.0
10308,7672,1,3,13200.0
10309,7672,1,2,10800.0
10310,7673,2,3,15000.0
10311,7674,1,2,12600.0
10312,7675,2,1,15000.0
10313,7676,1,2,12000.0
10314,7677,1,1,12000.0
10315,7677,2,1,15000.0
10316,7677,2,2,13500.0
10317,7678,1,1,12000.0
10318,7679,1,2,12000.0
10319,7679,1,1,12000.0
10320,7680,1,3,13200.0
10321,7680,2,3,13500.0
10322,7681,1,2,13200.0
10323,7681,1,1,12000.0
10324,7682,2,1,15750.0
10325,7683,2,2,15750.0
10326,7683,1,3,12600.0
10327,7684,1,2,12000.0
10328,7685,1,2,12000.0
10329,7686,1,1,12000.0
10330,7687,1,3,12000.0
10331,7688,2,2,13500.0
10332,7689,1,1,12000.0
10333,7690,1,2,12000.0
10334,7691,2,2,15000.0
10335,7692,1,3,12000.0
10336,7692,2,3,13500.0
10337,7693,2,1,15000.0
10338,7693,2,3,16500.0
10339,7694,1,2,12000.0
10340,7695,1,3,12000.0
10341,7696,2,3,15000.0
10342,7696,1,2,10800.0
10343,7696,2,3,15750.0
10344,7697,2,1,13500.0
10345,7697,1,1,12000.0
10346,7698,1,2,10800.0
10347,7699,1,2,12000.0
10348,7700,1,3,10800.0
10349,7701,1,1,12600.0
10350,7701,1,1,12000.0
10351,7702,1,2,12000.0
10352,7703,2,1,15000.0
10353,7704,1,1,12000.0
10354,7705,2,2,15000.0
10355,7705,2,2,13500.0
10356,7706,1,3,13200.0
10357,7707,2,1,15000.0
10358,7707,2,1,15000.0
10359,7708,2,1,15000.0
10360,7709,2,3,15000.0
10361,7710,2,1,15000.0
10362,7711,1,2,12600.0
10363,7712,2,2,15000.0
10364,7713,1,2,12000.0
10365,7714,1,2,13200.0
10366,7715,1,2,12600.0
10367,7716,2,3,15000.0
10368,7716,1,1,12600.0
10369,7717,2,2,15000.0
10370,7718,2,2,15000.0
10371,7719,2,3,15000.0
10372,7719,2,2,13500.0
10373,7719,1,3,12000.0
10374,7720,1,2,12600.0
10375,7721,1,2,12000.0
10376,7722,2,2,15000.0
10377,7723,2,2,15000.0
10378,7724,1,3,12000.0
10379,7724,2,2,15000.0
10380,7725,1,1,12000.0
10381,7726,2,3,16500.0
10382,7727,2,3,15000.0
10383,7727,2,2,13500.0
10384,7728,1,3,12000.0
10385,7729,1,2,12000.0
10386,7729,2,3,16500.0
10387,7730,1,2,12000.0
10388,7731,1,3,12000.0
10389,7732,2,1,15750.0
10390,7732,1,1,12000.0
10391,7733,1,3,12600.0
10392,7733,2,2,15000.0
10393,7734,2,2,15000.0
10394,7735,1,2,12000.0
10395,7736,1,2,12000.0
10396,7736,1,2,13200.0
10397,7736,1,3,12000.0
10398,7737,2,3,15000.0
10399,7738,2,3,15000.0
10400,7739,2,2,16500.0
10401,7739,1,3,12600.0
10402,7740,1,2,13200.0
10403,7740,2,3,15000.0
10404,7740,2,3,15000.0
10405,7741,1,3,12000.0
10406,7741,1,3,12000.0
10407,7742,1,1,12600.0
10408,7742,1,2,12000.0
10409,7743,2,3,15750.0
10410,7744,1,3,10800.0
10411,7744,2,3,15000.0
10412,7745,2,2,15000.0
10413,7746,1,2,12000.0
10414,7746,2,1,16500.0
10415,7747,2,3,15000.0
10416,7747,2,3,15000.0
10417,7748,1,3,13200.0
10418,7748,2,2,15000.0
10419,7749,1,1,13200.0
10420,7750,2,2,15000.0
10421,7750,2,3,16500.0
10422,7751,2,3,15000.0
10423,7752,1,3,12000.0
10424,7753,2,3,13500.0
10425,7754,2,2,15000.0
10426,7755,2,2,13500.0
10427,7756,1,1,12000.0
10428,7756,2,1,15750.0
10429,7757,1,3,12000.0
10430,7758,2,2,15750.0
10431,7758,1,1,12000.0
10432,7759,1,2,13200.0
10433,7760,1,2,10800.0
10434,7761,1,3,13200.0
10435,7762,1,2,13200.0
10436,7763,1,3,12000.0
10437,7764,1,1,12000.0
10438,7765,1,3,12600.0
10439,7766,1,2,12000.0
10440,7767,1,3,12600.0
10441,7767,2,1,15750.0
10442,7768,1,3,12000.0
10443,7769,1,2,12000.0
10444,7770,1,2,12000.0
10445,7771,1,2,12000.0
10446,7771,1,3,13200.0
10447,7772,2,2,15000.0
10448,7772,2,2,13500.0
10449,7773,1,3,13200.0
10450,7774,1,1,10800.0
10451,7775,1,3,12600.0
10452,7776,1,2,13200.0
10453,7777,2,1,15000.0
10454,7778,1,1,12000.0
10455,7779,2,2,15000.0
10456,7780,1,1,10800.0
10457,7781,2,1,15000.0
10458,7781,2,1,15000.0
10459,7782,2,2,15750.0
10460,7783,1,2,12000.0
10461,7783,1,2,13200.0
10462,7784,2,3,15000.0
10463,7784,2,1,15750.0
10464,7785,2,2,15000.0
10465,7786,1,2,12000.0
10466,7787,1,1,12000.0
10467,7787,1,1,12600.0
10468,7788,1,3,12600.0
10469,7788,1,3,12000.0
10470,7789,2,2,13500.0
10471,7790,1,1,12000.0
10472,7791,2,2,15750.0
10473,7792,1,3,12000.0
10474,7793,1,1,10800.0
10475,7794,1,1,10800.0
10476,7795,2,1,15000.0
10477,7796,1,1,12600.0
10478,7797,2,2,15000.0
10479,7797,2,1,15000.0
10480,7798,2,3,13500.0
10481,7799,1,1,12000.0
10482,7800,2,2,15000.0
10483,7800,2,1,15000.0
10484,7801,2,1,15000.0
10485,7802,2,1,13500.0
10486,7802,2,1,15000.0
10487,7803,1,1,10800.0
10488,7803,2,3,15000.0
10489,7804,1,3,12600.0
10490,7805,1,2,12000.0
10491,7805,1,2,10800.0
10492,7806,1,1,12600.0
10493,7806,1,2,12000.0
10494,7807,1,3,10800.0
10495,7808,1,3,12000.0
10496,7809,2,2,15000.0
10497,7810,2,3,15750.0
10498,7811,1,1,12000.0
10499,7812,1,3,13200.0
10500,7813,2,3,15000.0
10501,7814,1,2,12000.0
10502,7814,2,3,16500.0
10503,7815,1,3,12600.0
10504,7815,1,2,12000.0
10505,7816,2,3,15000.0
10506,7817,1,3,10800.0
10507,7818,2,3,15000.0
10508,7819,2,2,15000.0
10509,7819,1,2,10800.0
10510,7819,2,2,15000.0
10511,7820,2,1,13500.0
10512,7821,2,2,15000.0
10513,7822,2,1,15750.0
10514,7823,1,1,12000.0
10515,7823,1,2,12000.0
10516,7824,2,2,15000.0
10517,7825,1,2,12000.0
10518,7826,2,3,15000.0
10519,7827,1,1,12000.0
10520,7828,1,2,12000.0
10521,7829,2,1,15000.0
10522,7829,1,1,12600.0
10523,7830,1,1,13200.0
10524,7831,1,1,12000.0
10525,7831,1,2,13200.0
10526,7832,2,1,15000.0
10527,7833,1,3,12000.0
10528,7833,2,3,15750.0
10529,7834,1,1,12000.0
10530,7835,1,3,13200.0
10531,7836,2,2,15000.0
10532,7837,1,1,13200.0
10533,7838,2,1,15000.0
10534,7839,1,2,12000.0
10535,7840,2,1,15000.0
10536,7841,2,2,16500.0
10537,7841,1,2,12000.0
10538,7841,1,1,12000.0
10539,7842,1,1,12000.0
10540,7843,1,3,12000.0
10541,7843,1,2,13200.0
10542,7844,1,1,12000.0
10543,7845,2,2,15000.0
10544,7846,2,2,15000.0
10545,7846,2,1,13500.0
10546,7846,1,1,12000.0
10547,7847,2,2,15000.0
10548,7848,2,2,15000.0
10549,7848,1,2,12000.0
10550,7849,1,1,12000.0
10551,7850,1,3,12000.0
10552,7851,1,1,10800.0
10553,7851,2,2,16500.0
10554,7852,2,1,15000.0
10555,7853,2,2,15000.0
10556,7854,2,2,15000.0
10557,7855,2,1,15000.0
10558,7856,1,3,12000.0
10559,7857,1,3,12000.0
10560,7858,1,2,12000.0
10561,7859,1,3,12000.0
10562,7859,1,1,12000.0
10563,7860,2,3,15750.0
10564,7860,2,1,15750.0
10565,7861,1,2,12000.0
10566,7862,2,2,15000.0
10567,7863,1,2,12000.0
10568,7863,2,1,15750.0
10569,7864,1,3,12000.0
10570,7865,1,3,12000.0
10571,7866,1,3,12600.0
10572,7866,1,2,10800.0
10573,7867,1,3,12000.0
10574,7868,1,1,10800.0
10575,7868,1,1,10800.0
10576,7868,2,1,15000.0
10577,7869,2,2,15000.0
10578,7870,2,3,15000.0
10579,7870,1,2,13200.0
10580,7871,1,1,12000.0
10581,7871,1,1,10800.0
10582,7872,2,3,13500.0
10583,7872,1,2,13200.0
10584,7873,2,2,15000.0
10585,7874,2,3,15000.0
10586,7875,2,2,15000.0
10587,7876,2,1,15750.0
10588,7876,1,2,10800.0
10589,7877,1,1,12000.0
10590,7877,2,1,15000.0
10591,7878,1,3,12000.0
10592,7879,2,1,15000.0
10593,7879,2,2,15000.0
10594,7880,1,3,12000.0
10595,7881,2,1,15000.0
10596,7882,1,1,10800.0
10597,7883,2,1,16500.0
10598,7884,2,2,15000.0
10599,7885,2,2,15000.0
10600,7885,2,1,15000.0
10601,7886,1,2,12600.0
10602,7887,1,3,12000.0
10603,7888,1,3,10800.0
10604,7889,1,1,12600.0
10605,7889,2,3,15000.0
10606,7890,1,1,12000.0
